Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
East,Peaty,Barley,326.11202904216816,27.553885760333767,1,1,Cloudy,87,4.692579908417456
West,Peaty,Soybean,521.6833672236124,37.45138210438283,1,1,Cloudy,60,6.186229586639147
North,Peaty,Maize,343.5196118021473,17.659649144402216,1,1,Rainy,73,3.937937046166262
West,Peaty,Wheat,620.3030091862486,16.210043057682014,0,0,Sunny,87,3.94461618021566
North,Clay,Wheat,910.9858065953068,32.37660109955521,1,0,Cloudy,147,7.734982419505467
North,Loam,Cotton,982.4246277037684,25.89422825761441,0,1,Sunny,144,6.309885333634951
West,Silt,Maize,821.4796993480785,22.99817206333556,1,0,Sunny,118,5.157265578059822
East,Sandy,Wheat,359.76284392057994,27.074479863246065,1,0,Sunny,131,3.386288216851076
East,Sandy,Maize,232.67294507346185,37.88132129979324,1,1,Rainy,90,4.456149978606178
East,Peaty,Maize,814.9229934427001,39.29945561208892,0,1,Cloudy,121,6.235955618700226
South,Chalky,Soybean,909.8786612723648,29.041208736071027,1,0,Cloudy,119,6.992443085283839
North,Sandy,Cotton,157.246218469303,22.82294003545268,0,1,Sunny,76,1.963614185143528
North,Loam,Rice,345.65202370632244,19.8637985188805,1,1,Cloudy,68,4.487721845218881
East,Chalky,Rice,700.9250370879727,38.08844324083334,0,0,Rainy,76,3.708421265291912
West,Clay,Barley,337.8822378802316,33.88764853965993,0,1,Cloudy,116,3.4800825452920643
South,Clay,Maize,824.7462155307568,19.555977363274845,0,1,Cloudy,92,6.816314027675194
North,Clay,Cotton,370.2129849631917,33.97573136442399,1,0,Sunny,111,3.588556619345276
East,Sandy,Wheat,777.3654784065641,39.37826970281392,0,0,Cloudy,107,4.120896136944984
West,Loam,Wheat,245.27797733648092,33.96888811163991,1,0,Sunny,141,3.41108152706871
South,Chalky,Rice,407.1815120805976,31.627808127663048,1,1,Sunny,101,5.123241088457066
East,Loam,Maize,391.8152483899271,39.39161246775405,0,0,Sunny,78,2.1788287957665986
East,Chalky,Soybean,306.15733963068493,21.966556846594663,0,1,Rainy,127,2.920194895379153
South,Loam,Rice,673.1350259464548,17.8068221393064,0,1,Sunny,74,5.145458996214411
South,Sandy,Barley,500.5605127542665,16.781981798551364,1,1,Sunny,137,5.2748457067474135
West,Silt,Wheat,754.979238138253,19.183138892049698,0,0,Rainy,70,3.951556495291805
West,Loam,Cotton,825.6953372942689,17.677165374840566,1,0,Rainy,79,5.970025759489075
North,Chalky,Wheat,349.2046395008616,20.39951147468925,1,0,Sunny,111,4.049689380642758
South,Peaty,Wheat,724.6575744250471,33.18938243482958,1,1,Sunny,139,6.712748733838297
West,Peaty,Barley,272.9021120019531,26.93878207756471,1,0,Rainy,120,3.632484255213724
North,Clay,Rice,803.62421556998,21.38039288831418,1,0,Rainy,103,6.667924190877001
North,Clay,Soybean,449.2262503615042,36.67254397738145,0,1,Rainy,89,4.560408548998929
West,Peaty,Cotton,640.7047407288198,35.43108963242908,0,1,Cloudy,73,5.003873917489575
West,Loam,Wheat,457.4492245008564,24.445016884438285,1,0,Sunny,124,4.389193368587067
North,Peaty,Rice,819.7885957969428,22.376835319423733,1,0,Cloudy,108,6.291920465783161
West,Loam,Wheat,246.86359132289877,39.77290013846604,1,1,Sunny,140,4.96820979629766
West,Sandy,Wheat,181.57539905480104,32.820372981611115,1,0,Cloudy,78,2.958983621345705
West,Peaty,Rice,464.779374605507,33.635085786554846,0,0,Cloudy,122,2.4541473232017523
East,Silt,Rice,951.8150766482692,28.28606023069681,1,0,Cloudy,132,6.384901688149696
East,Silt,Soybean,257.8923007919907,20.909670993832137,1,0,Sunny,75,2.9105994909184933
South,Chalky,Maize,675.6006513376391,38.37662918415808,0,1,Sunny,100,5.248150036409
North,Peaty,Rice,475.0395731808728,32.284806865020705,0,1,Rainy,99,4.558082737597986
South,Silt,Maize,740.695840395673,33.14527508745958,1,0,Rainy,87,6.021592377936818
West,Clay,Rice,571.9200923063556,37.383455391744576,0,0,Cloudy,72,3.8910572717566
East,Clay,Maize,285.40983742560365,30.94345975038581,0,0,Rainy,141,2.3331516520625266
North,Clay,Soybean,241.71932664723724,15.483718746176518,0,1,Cloudy,68,2.33339871119854
East,Peaty,Soybean,598.7041316023848,34.174605899152226,0,0,Sunny,99,3.530329516443782
South,Sandy,Cotton,975.8415922177004,19.43422346514584,0,1,Cloudy,83,7.042602673839983
North,Peaty,Rice,754.1455118037672,37.61380375497396,1,1,Cloudy,126,6.623207684366323
North,Loam,Maize,187.35978706114463,25.979836651311697,0,0,Sunny,72,1.778883904071511
South,Clay,Rice,677.1420434377621,37.40731035852296,1,1,Rainy,99,6.702037951590841
North,Sandy,Barley,902.2865854571248,38.62415455799251,1,0,Sunny,121,6.965175455298631
West,Clay,Rice,147.07224528550722,31.651575439329743,0,0,Rainy,115,1.9121202378623203
East,Clay,Maize,506.8618926527282,39.80793757639502,1,1,Rainy,139,5.957348864830922
South,Silt,Rice,753.0564073790586,22.455184968353095,0,1,Cloudy,64,5.463399955440837
North,Sandy,Rice,955.7637802135896,16.876410706362204,1,0,Cloudy,107,6.361597140998731
South,Peaty,Soybean,765.8202465257,27.583413813106866,0,1,Sunny,74,6.083438611423538
West,Clay,Maize,841.7541792518655,26.27652056330792,1,0,Cloudy,88,6.733293762448553
North,Clay,Barley,291.77072169570386,22.919964778922687,1,0,Cloudy,84,3.572134008615269
East,Silt,Maize,896.6866711237639,34.34392241539423,1,1,Sunny,68,7.54758712693566
North,Clay,Wheat,706.8626143106444,16.181688590603734,0,0,Sunny,144,3.943248367022382
North,Sandy,Barley,207.0649323073074,31.887192192659228,0,1,Cloudy,62,2.535432639167437
North,Silt,Soybean,123.75027261719694,36.895797167515845,0,0,Cloudy,80,2.3085406104727637
North,Peaty,Wheat,134.60219071111786,30.3023676299221,0,1,Rainy,87,2.5283467668193067
South,Peaty,Cotton,147.38872439564506,32.13449773329411,0,1,Rainy,146,2.460213519671279
East,Peaty,Barley,658.2275355075743,26.433428935951536,1,1,Rainy,94,5.9127044218168
South,Chalky,Rice,897.2296850218594,15.704308967034716,1,0,Sunny,116,6.1273118796640285
West,Sandy,Cotton,707.2666514748072,26.309077253186068,0,0,Rainy,104,4.096665450576227
North,Chalky,Rice,331.5093382476103,20.265718460087008,1,1,Sunny,116,4.910748213136662
North,Loam,Maize,400.9096560936504,19.588935669472068,1,0,Rainy,140,3.715709195121833
East,Sandy,Maize,506.4523634166309,26.34733758496084,0,0,Cloudy,67,3.656279724824065
North,Chalky,Maize,640.1925050938275,32.91678119724651,0,1,Sunny,92,5.122536934088995
East,Peaty,Soybean,833.9194441831554,35.5946523979369,0,1,Cloudy,116,6.1989516914018585
East,Sandy,Maize,543.1760808323716,19.038821630807192,0,1,Cloudy,80,4.115223097626957
East,Loam,Soybean,535.9574604896652,30.59224861682988,1,0,Cloudy,64,4.898777006927179
West,Sandy,Cotton,673.1219999935746,15.943191537606204,1,0,Sunny,72,5.172077574960412
South,Peaty,Cotton,788.0653447084038,28.72464991566347,1,1,Cloudy,65,6.429495466709726
North,Clay,Rice,562.9408322064171,23.32588204363355,1,0,Rainy,108,4.758527805424121
North,Chalky,Maize,852.0173907254028,27.94409077273459,0,0,Rainy,71,5.341151110715155
South,Chalky,Barley,477.2647389023508,30.28481689523376,1,1,Sunny,140,5.153028473792307
East,Silt,Soybean,962.9537127685054,16.052060315405036,1,0,Cloudy,114,6.557383153703984
West,Clay,Barley,185.93141265992213,26.613162466983425,0,0,Cloudy,129,1.4573587206976228
South,Silt,Soybean,597.4052119305951,22.253939074755188,1,1,Rainy,78,5.621678052027073
South,Chalky,Cotton,596.3653568937295,33.37714340541793,0,0,Cloudy,65,3.84159190014227
North,Sandy,Rice,756.9427720837687,21.30498928244572,0,0,Cloudy,90,4.232949849992582
West,Peaty,Barley,299.6559529641038,24.815807678843147,0,1,Cloudy,132,3.6594140071669057
East,Sandy,Barley,566.8363279624427,28.96355568408329,0,1,Cloudy,100,4.856133856570766
North,Loam,Wheat,740.7441928697889,35.057764129423475,1,0,Cloudy,148,5.801662049166129
South,Silt,Cotton,341.66023169789923,26.47123884950716,0,0,Rainy,124,1.4026800099385528
West,Silt,Cotton,874.981462152945,31.772678537979797,1,0,Rainy,85,6.776645737582392
West,Loam,Cotton,188.96343129533312,20.26822388474781,1,0,Rainy,75,3.356240526851437
North,Loam,Barley,338.11313382974885,22.485257760849667,1,1,Cloudy,138,5.469250869683518
South,Clay,Maize,290.1042531842712,38.64729964431143,1,0,Cloudy,121,4.336177599635788
North,Peaty,Rice,618.4633371782795,19.58022595271364,0,0,Cloudy,89,3.1651337437905958
North,Loam,Wheat,579.284763213537,28.771993351823497,1,1,Sunny,144,6.252743164659438
West,Loam,Soybean,851.5229615066849,16.972277946495513,0,1,Rainy,108,5.003998931280974
East,Chalky,Wheat,677.2705043021339,17.309227198730614,0,0,Sunny,95,3.2918591593730016
West,Loam,Barley,345.6652059731901,18.09198568020054,1,1,Cloudy,112,4.956565854357334
West,Loam,Maize,492.98462849129527,26.38360800794977,1,1,Rainy,92,6.282514493996358
East,Loam,Wheat,125.50523697038172,32.94107938597696,1,1,Rainy,112,3.988285070415414
South,Silt,Cotton,372.8532767378742,17.948509645123412,1,1,Rainy,123,5.174334676629907
South,Chalky,Cotton,777.4069825246247,25.476640738583868,1,0,Rainy,113,6.016525792558798
South,Sandy,Soybean,894.2357698690107,36.37523685123139,1,1,Sunny,66,6.474705835659346
East,Silt,Cotton,932.461204210544,32.05488614132767,0,1,Rainy,143,6.169519398880585
East,Chalky,Cotton,203.14548188151088,19.23752624661699,1,1,Cloudy,133,3.832757283482994
East,Clay,Wheat,436.346260247804,22.504761537236064,1,1,Cloudy,138,5.6567518367833065
West,Clay,Wheat,224.1505559438848,19.476866418694225,0,0,Rainy,120,1.460268252801664
East,Silt,Barley,866.5013718193057,29.73986357194366,1,0,Cloudy,121,5.864360390132688
East,Clay,Cotton,388.20986655677626,26.250376480646672,0,1,Rainy,124,3.832643790673198
East,Clay,Barley,888.6198971822852,26.11206208487563,1,1,Rainy,90,7.621999012386178
North,Chalky,Cotton,889.8124506289475,28.66932773786121,1,1,Rainy,130,7.91330505031057
South,Sandy,Soybean,433.6584372523197,16.840073842624363,0,1,Cloudy,114,3.5105410612306818
South,Chalky,Maize,732.0712071669047,36.12115763843202,0,1,Sunny,145,6.553722200437375
East,Peaty,Soybean,247.0941132670681,25.048225450765013,1,0,Cloudy,133,3.416740744773974
West,Clay,Barley,931.4571478488714,22.401044217676542,0,1,Cloudy,117,6.061363147433243
South,Chalky,Wheat,894.1062043870546,36.38953153792457,1,0,Sunny,145,6.495395087232301
South,Chalky,Wheat,452.0920175428042,32.94376340263979,1,0,Sunny,116,4.051623893539734
South,Clay,Wheat,735.4653720732211,36.11961489521936,1,1,Sunny,127,6.184833041668415
South,Peaty,Rice,888.5975101333584,26.666856606664386,0,0,Sunny,68,4.059887565044977
North,Peaty,Cotton,799.6029857397835,38.92011630016727,0,1,Sunny,60,6.136215343948589
East,Loam,Barley,429.9733710404015,22.86031000400216,0,1,Sunny,135,3.397260709754802
East,Silt,Wheat,841.3789488761619,28.15124380399901,0,0,Sunny,65,5.251279131116857
East,Loam,Cotton,138.7164572773933,38.37870465575689,0,0,Sunny,119,1.6343179350773844
North,Chalky,Soybean,420.84019920478255,33.21959435035971,1,0,Rainy,76,4.171485535079687
East,Loam,Cotton,345.23299290831324,35.99879750620025,0,1,Cloudy,111,4.701714997313652
South,Clay,Barley,484.3063011873829,31.21767721629696,0,1,Sunny,76,4.6903804848637
South,Sandy,Barley,675.9880093370092,39.09999061279221,1,0,Rainy,66,6.372395613312465
South,Sandy,Soybean,913.8700356023872,18.47142164893481,0,0,Rainy,97,5.586552759550157
East,Peaty,Wheat,662.2511686781278,33.96491348673145,1,1,Sunny,80,6.371624122786615
West,Clay,Wheat,166.15133089758015,39.02405800003109,1,0,Rainy,111,2.622410563306332
South,Loam,Rice,884.0091802089627,20.39002081725852,0,0,Rainy,136,4.844928779320976
East,Sandy,Rice,501.0961200901005,23.8735905535793,0,0,Cloudy,87,2.798187764958557
West,Loam,Rice,815.6880112641884,22.61890004990289,0,0,Cloudy,120,4.851477275080919
East,Clay,Cotton,423.5817258979882,18.16342416945796,0,0,Rainy,74,3.0069950783506987
North,Chalky,Soybean,925.1861039415676,38.61048502625472,0,0,Sunny,139,6.3018399886850265
East,Chalky,Cotton,912.425509256988,25.81271826609167,0,1,Cloudy,88,6.21637969736508
South,Sandy,Rice,499.9513424761265,36.94933193582921,1,1,Sunny,78,6.680137389484461
West,Loam,Cotton,804.5859848207826,17.46248719460608,1,0,Rainy,145,5.700765140768468
West,Loam,Soybean,961.8221422162986,35.78393593886793,1,0,Rainy,126,6.346938537629388
East,Peaty,Wheat,353.04602529320834,38.55816388584529,0,1,Sunny,98,4.434006659016944
South,Sandy,Rice,814.3880600223289,20.320586289557493,1,0,Rainy,71,6.689566278682311
West,Chalky,Cotton,858.5236633464892,21.316336719063305,0,0,Cloudy,139,4.9238450257754565
East,Chalky,Rice,569.6241648537055,20.57073582994501,1,1,Cloudy,124,6.053440026690578
East,Peaty,Cotton,156.82154910711364,26.43973494691132,1,1,Rainy,106,4.231862902007432
East,Loam,Soybean,313.84850268701314,15.500894981383524,1,0,Cloudy,94,3.7185288344044207
West,Loam,Barley,627.7548917115615,36.50813390849449,1,0,Cloudy,106,5.645745092188365
South,Peaty,Barley,819.802182828626,25.042743828605385,0,1,Cloudy,139,6.424235776206296
East,Loam,Soybean,867.882457721445,31.519964299904384,0,1,Cloudy,85,6.394830103883215
West,Loam,Barley,417.1510982597465,18.58359650728858,1,1,Sunny,99,5.312002580966096
East,Sandy,Barley,995.2101594370556,32.811451781524426,1,0,Rainy,114,7.008406408017849
North,Sandy,Maize,797.2043344070706,36.31082455170217,0,1,Rainy,139,6.641921641463462
West,Clay,Rice,479.89651013805104,38.6205015176542,1,0,Cloudy,139,3.836075115886088
South,Chalky,Barley,883.6798689610217,34.364656745216806,1,1,Rainy,121,7.216881603767699
East,Clay,Soybean,163.23574174993357,38.33444484781184,1,0,Cloudy,66,2.370689200636156
North,Chalky,Soybean,453.7699097133525,35.941050946331515,1,1,Sunny,61,5.716133325516113
North,Sandy,Soybean,774.8862788955347,23.460203489537644,0,0,Rainy,111,4.554191298725595
South,Loam,Soybean,287.0470127849792,23.105575080540422,0,0,Cloudy,68,1.3918877374987249
West,Sandy,Rice,533.1307083742911,22.52476223754928,0,0,Rainy,135,3.42463123289244
South,Silt,Maize,915.7721629618636,38.71293765587936,1,0,Sunny,135,7.497239298934816
North,Loam,Wheat,287.649993438714,37.61212086341306,1,1,Cloudy,110,5.169806970189013
West,Chalky,Maize,665.3062275061359,21.048912132544277,1,0,Sunny,108,5.342571588441214
East,Chalky,Cotton,354.9041105948656,35.64910119313802,0,1,Cloudy,105,3.693263706822439
West,Loam,Barley,302.7945926016441,26.848188636156408,0,1,Rainy,67,2.994726958619484
South,Loam,Soybean,345.17719678806054,20.869656072586288,1,0,Sunny,68,3.625882300613684
East,Peaty,Soybean,727.5910973050198,23.374432724401466,1,0,Sunny,135,4.829971982587146
South,Silt,Soybean,494.03846643771055,20.367350784712304,1,1,Rainy,145,5.8705528408916825
North,Peaty,Barley,222.81986163624163,36.6785750976917,1,0,Cloudy,149,3.5673609501468486
North,Silt,Barley,877.4019652257217,29.348083600448657,1,1,Rainy,119,8.516611099130916
West,Clay,Maize,394.09789342909113,24.982111306192195,0,1,Cloudy,70,4.137708311863974
West,Silt,Soybean,164.2447380291496,15.255415710543517,1,1,Sunny,80,3.773156328170442
East,Clay,Soybean,887.9817089925679,15.121729765922815,1,0,Cloudy,61,7.303508422320474
South,Peaty,Rice,799.5112638833465,38.60472582779784,0,0,Cloudy,119,3.750925343426662
South,Loam,Soybean,195.93217472227116,15.63898614887388,0,1,Rainy,114,3.2387229298586737
West,Loam,Rice,308.20839008828125,33.22291236336811,0,1,Cloudy,68,3.63305227501205
South,Silt,Maize,747.9670880312902,30.88664571980589,0,0,Cloudy,85,4.734175312710322
South,Silt,Maize,402.9789298635784,21.58798494139821,0,0,Cloudy,140,2.683009438148964
South,Sandy,Rice,613.323654456745,17.814539612468895,1,1,Sunny,73,5.734143342063015
North,Peaty,Rice,482.19230655653166,31.76867280446869,0,0,Cloudy,105,1.838124508030054
North,Chalky,Soybean,618.7258872593144,34.55081657971968,1,0,Rainy,119,4.876619655367373
East,Sandy,Maize,335.1960782499467,16.474231000242675,1,1,Rainy,66,4.217453435142754
North,Sandy,Wheat,911.2010721509756,28.812272306184347,1,1,Sunny,63,7.724397176469229
South,Clay,Cotton,224.2725218071211,36.30226381246386,1,1,Sunny,76,4.604113315067042
North,Peaty,Maize,447.2743327997949,28.14022748637832,0,1,Rainy,68,4.736192981299581
East,Peaty,Barley,820.5032261373124,15.276836613538054,0,0,Rainy,89,3.772692397422391
North,Clay,Soybean,793.3824053141237,15.154271650176495,0,0,Rainy,118,3.690340779050675
West,Silt,Barley,983.9733980048106,27.509365733088877,0,1,Rainy,140,6.467826875130139
West,Clay,Cotton,402.2326691524852,33.345784290536564,1,1,Sunny,94,5.092310585344511
North,Clay,Rice,241.86727200768752,18.88712379597507,0,1,Cloudy,124,1.8205794530866
North,Loam,Maize,516.6130859423511,23.97477101477692,1,0,Cloudy,131,4.663404437984951
North,Silt,Maize,258.6647500529418,31.045538874148107,1,0,Cloudy,70,4.110569721206969
East,Sandy,Rice,627.28906639155,25.751567727852315,0,0,Rainy,112,4.1942275903194535
West,Peaty,Wheat,270.4764514236006,27.060132977218792,1,1,Sunny,84,5.143475052128881
East,Sandy,Rice,185.49340963240945,19.23428602566993,0,1,Sunny,124,2.05955598819383
East,Sandy,Cotton,926.6474539340784,33.16455614212491,1,1,Rainy,61,7.4388764742367295
East,Peaty,Rice,931.3539738719196,28.586456359227327,0,0,Sunny,66,5.281842345638415
East,Silt,Wheat,190.9297640515432,19.31678577260133,1,1,Cloudy,74,3.307967627438056
South,Sandy,Maize,254.79615721871835,16.109507822444385,1,1,Sunny,93,3.899117070788444
South,Sandy,Cotton,423.9247862122082,21.65673620435869,0,0,Cloudy,132,2.144099202596945
West,Loam,Maize,138.68267973409223,24.75436017875991,1,1,Sunny,68,3.924481871030897
South,Loam,Wheat,650.8503172283574,22.078220803582912,1,1,Cloudy,61,6.7682524538095326
North,Loam,Soybean,717.6964244371516,31.75166301217114,1,1,Rainy,146,7.391477117897395
East,Clay,Rice,231.4576887866599,29.505961007825512,0,0,Cloudy,121,2.299080548140381
West,Silt,Maize,707.8162074519106,31.79193609834247,0,0,Rainy,111,3.832758317632905
West,Clay,Barley,821.006343354693,16.208499984079467,1,0,Rainy,132,5.707605787021024
North,Loam,Soybean,906.1470264116934,31.31696077820859,1,0,Rainy,68,6.916702063698683
South,Chalky,Cotton,942.7855694289756,28.47432249519182,1,1,Sunny,79,7.510770851871634
South,Sandy,Cotton,809.9741942155191,29.220214431020214,1,0,Rainy,140,6.302525375603332
West,Silt,Cotton,961.464088425992,22.752056791608045,0,1,Sunny,67,7.255426716572384
South,Silt,Soybean,553.0895287352779,28.71953735934742,0,1,Rainy,106,4.765964769250363
North,Loam,Rice,187.56688471121944,26.89086073021706,0,0,Rainy,60,1.802450810325518
East,Silt,Rice,697.2126048961691,39.397761672954445,1,0,Rainy,84,6.256448295038336
West,Loam,Barley,424.4686909623743,22.90232539181881,1,1,Sunny,115,5.367445617154285
East,Sandy,Rice,149.29750477144864,34.81617932908018,0,1,Cloudy,78,3.225259902905996
South,Chalky,Barley,873.6480837504596,28.85388637883105,0,0,Cloudy,87,5.0508253024857215
South,Silt,Wheat,311.6219234164384,20.06242070876524,0,1,Cloudy,143,2.766531215123336
North,Sandy,Cotton,581.8748880191795,32.482604986849154,1,0,Cloudy,117,4.8379405385085885
West,Silt,Soybean,838.9847334749398,18.42114984499037,0,1,Rainy,90,5.9426425175713895
East,Sandy,Barley,539.4118347242767,29.35872573633838,0,1,Cloudy,130,4.582377751020182
North,Chalky,Cotton,965.831380576666,39.44081450591938,1,1,Sunny,111,8.293187744256992
East,Chalky,Rice,340.7874327822984,35.709946752352565,0,0,Rainy,107,2.6335471071358603
West,Loam,Rice,809.3504183535063,17.51468111411261,1,0,Sunny,64,4.692815367200275
South,Peaty,Wheat,487.4600328233985,28.01172135202373,1,1,Rainy,86,4.706032023450744
West,Sandy,Soybean,242.27274161169245,18.999228535723315,0,0,Rainy,75,0.8974757713218325
North,Chalky,Wheat,573.4927928029026,17.31412720221872,0,0,Cloudy,100,3.2476113446507897
North,Silt,Barley,332.9324454247828,29.934344936286195,0,1,Sunny,118,3.0469812639042573
East,Sandy,Barley,945.9682820701516,21.117201500231825,0,1,Sunny,86,6.107875767744102
West,Chalky,Barley,619.9113274968856,29.25184975543881,1,1,Sunny,66,6.076374976266947
South,Clay,Soybean,526.2376417624796,15.072641857511115,1,1,Rainy,100,5.6358521135626924
East,Chalky,Rice,589.7550128805087,34.452412796256,1,1,Cloudy,109,6.460177292743334
North,Loam,Maize,265.9793716304122,35.13063090689879,1,0,Cloudy,105,3.1185602871398146
North,Silt,Wheat,705.6779426893015,29.22045987321688,0,0,Sunny,125,4.3717228308133045
South,Loam,Wheat,352.8168066345896,16.34519108101545,1,1,Sunny,128,4.1963910727096
West,Chalky,Cotton,129.7676477484119,18.043359975527224,1,1,Rainy,110,3.466629601773178
East,Sandy,Barley,587.2539341898441,31.36873530115256,1,0,Cloudy,93,4.782484079883749
South,Loam,Cotton,478.1178893881718,29.23023343371864,0,0,Rainy,76,3.299355750898933
West,Loam,Wheat,987.3873750910714,28.15705695630517,1,1,Rainy,92,8.953930532369329
North,Chalky,Cotton,715.7707167526937,20.971697724674787,0,0,Rainy,141,4.214625812010274
South,Clay,Wheat,420.57279771240746,27.356928160916787,1,0,Sunny,95,4.127843046916451
South,Chalky,Wheat,992.5455691502189,30.65114500797252,0,1,Sunny,146,6.842117893633202
West,Loam,Barley,362.9090019691086,16.817766721590715,1,1,Cloudy,95,3.8845797738893344
North,Chalky,Cotton,532.1087321591942,32.405911076182655,1,0,Cloudy,131,4.952825287118017
North,Loam,Maize,618.0182763169771,29.76267529578396,1,0,Rainy,141,5.921781273604192
East,Chalky,Rice,346.37515608297,24.394462264759607,1,0,Sunny,83,3.511901041411595
North,Silt,Cotton,422.1853575204845,16.41174488930971,1,0,Rainy,114,4.097160189756206
East,Peaty,Wheat,168.61598098804026,32.50726483518811,1,1,Rainy,86,4.492793200607298
West,Chalky,Rice,918.1984073794443,28.24434803502489,0,0,Sunny,118,4.749512985589819
West,Clay,Wheat,445.2418530286381,32.90493177431648,0,0,Sunny,140,3.046889036529102
West,Sandy,Cotton,495.6892601965661,35.707958263729765,0,1,Rainy,127,4.355487206740641
West,Peaty,Rice,966.0529537531098,15.977982510750982,0,1,Sunny,103,5.521405589615424
South,Sandy,Wheat,429.32000762278057,22.068281432646145,1,1,Cloudy,61,4.611778263062656
East,Chalky,Maize,541.2477110586101,35.12359583560871,0,1,Rainy,82,4.7959825182233295
East,Loam,Maize,123.472904891396,24.32292680562397,1,1,Sunny,88,4.39685888748276
West,Loam,Cotton,429.56195746738194,20.62575397969598,0,1,Cloudy,104,4.862243236048532
North,Clay,Wheat,232.41429526928908,16.281662330939614,0,1,Sunny,117,2.757814161579267
North,Sandy,Maize,397.13417146346666,17.432359612604245,1,0,Rainy,131,4.4778339482201925
East,Loam,Maize,449.319563777752,38.581877182144055,0,1,Cloudy,94,4.831372616594727
South,Silt,Cotton,861.7818101773767,26.916451804025517,1,1,Rainy,129,7.469049466558501
East,Silt,Wheat,551.8866143068014,36.89285525197954,1,1,Cloudy,132,6.423241458738598
North,Chalky,Maize,476.61482847976856,16.111409252818802,1,1,Cloudy,130,5.595153998539088
North,Loam,Maize,634.1865397991035,17.418616632678514,1,1,Rainy,115,6.983224044068725
South,Silt,Cotton,610.4390528558355,36.221441083497226,0,1,Cloudy,107,5.798276130785658
West,Chalky,Rice,783.9939983920614,37.27312879706868,1,1,Cloudy,109,7.027748744433044
North,Clay,Cotton,318.18221699378734,34.29060999429184,1,0,Rainy,148,4.514769567566503
West,Chalky,Soybean,504.4038207686188,31.034648615254937,1,0,Rainy,65,3.711752478618675
South,Sandy,Cotton,204.8063833140326,26.915104021186263,0,1,Cloudy,96,1.8979047726184224
North,Sandy,Soybean,664.2813778764327,19.90199222662503,1,1,Cloudy,134,6.499909138239005
South,Chalky,Wheat,283.8519256966477,35.43958581920931,0,0,Cloudy,61,1.8500177912386555
East,Peaty,Cotton,909.0567929227932,35.309115799050346,0,1,Rainy,143,6.090630421988517
North,Sandy,Cotton,590.3224411865401,20.949503206844312,0,0,Rainy,81,2.984202755451229
South,Peaty,Cotton,882.2135696359338,23.05443531019916,1,1,Cloudy,62,7.954090108741544
West,Clay,Barley,375.7929659419864,17.54302751012387,0,1,Sunny,131,3.44671428412593
North,Sandy,Cotton,491.4748222846921,33.45650576343072,0,0,Cloudy,78,3.869509444239465
West,Peaty,Barley,851.4815602031618,25.39751805311965,0,1,Sunny,94,6.298891046812948
South,Clay,Cotton,333.5267618504875,36.22523118484463,1,1,Cloudy,121,6.286630132837613
East,Clay,Wheat,597.3957256435094,16.076460333978478,1,0,Cloudy,125,4.193778312284264
West,Clay,Soybean,855.7360309153787,20.87273418940824,0,1,Sunny,144,6.799384971296625
East,Peaty,Maize,417.81090388960047,39.77931436652507,0,0,Cloudy,142,3.3042238598384954
South,Clay,Barley,608.4277913548575,26.331226607882275,0,1,Rainy,82,4.123988640440298
East,Sandy,Rice,540.1623115178379,22.27053562915432,0,0,Cloudy,113,3.0741898222013724
East,Clay,Barley,785.525644500941,33.72654849352185,1,1,Cloudy,109,6.243008161394768
West,Sandy,Wheat,120.62605880748733,31.21042057033195,0,1,Rainy,84,1.9822856230905952
West,Sandy,Soybean,772.9949153456814,22.39586267946397,0,1,Cloudy,82,5.254053830638646
West,Chalky,Wheat,351.880963446519,15.703395564198706,1,1,Rainy,128,5.190205931126116
North,Peaty,Barley,130.29661400529574,18.14378645774732,1,0,Rainy,138,2.055031075492632
North,Chalky,Cotton,577.121112944699,30.50661949072288,1,0,Rainy,72,4.21349863442442
East,Sandy,Maize,402.0668658847427,34.31797928379255,1,0,Sunny,147,4.365301334342375
South,Peaty,Maize,121.47171994626396,25.46974437885472,1,0,Cloudy,133,2.8016135537047178
East,Clay,Wheat,809.9392760125086,19.081261350669426,1,0,Rainy,60,5.831959580210641
South,Chalky,Soybean,343.38185653452024,19.516158215508145,1,1,Cloudy,125,5.079664668378332
West,Loam,Cotton,160.485633967119,18.108123678668733,1,0,Cloudy,72,2.501321685845308
North,Chalky,Cotton,176.12109341635903,27.491856643741546,0,1,Sunny,100,2.863576546796661
East,Chalky,Rice,310.2154734631315,15.702888853780518,0,0,Cloudy,99,1.9317261660407328
East,Silt,Maize,342.8737882574845,28.67565404370633,1,0,Sunny,112,3.4105646009786987
West,Silt,Cotton,799.2424461143501,17.690747681989706,1,1,Cloudy,125,6.483854070378822
North,Chalky,Rice,327.79387074559486,34.09474937459154,1,0,Cloudy,94,4.424886718201653
East,Chalky,Rice,902.7012462767876,15.61547517795921,0,0,Cloudy,147,5.895131726281689
East,Sandy,Cotton,822.8389048649951,16.23608774989662,0,0,Cloudy,135,5.309053004623477
North,Silt,Maize,706.044043499291,31.965233134028573,0,1,Rainy,92,6.120876538990262
West,Chalky,Maize,694.3459217782519,18.647817011146685,0,1,Sunny,82,5.1119528822058165
West,Silt,Wheat,786.7617297969311,23.472820770824043,1,1,Sunny,81,6.970016991404916
